t,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz,s3_ax,s3_ay,s3_az,s3_gx,s3_gy,s3_gz,s4_ax,s4_ay,s4_az,s4_gx,s4_gy,s4_gz
1.6153846,-4.745215,5.38531,6.7083397,0.0005060229,0.011787106,-0.0027679054,-9.551905,1.9176543,-1.2374496,0.001681805,8.734707e-05,-0.007952351,-9.364857,-2.5824108,-1.3599476,0.00077931787,0.0037408168,0.001659511,5.635223,4.1688414,6.8461523,0.011816537,0.0025832406,0.0126298545
1.6346154,-4.724504,5.351229,6.721333,0.002117087,0.012835085,-0.0013505232,-9.512191,1.9133857,-1.2074157,-0.0073997024,0.0051895245,-0.0071497723,-9.369606,-2.5826702,-1.3915752,-0.002233147,0.0011551158,-0.00096362253,5.625896,4.200405,6.855406,0.016094381,-0.0014663283,0.011009125
1.6538461,-4.7433066,5.37925,6.718198,-0.005660915,0.0008238723,-0.0004144421,-9.526916,1.907211,-1.2327986,-0.0028748477,-0.0056947833,-0.009024509,-9.354614,-2.5619762,-1.3894492,-0.0032646349,-0.00631338,0.0060849045,5.640319,4.191523,6.8800836,0.007784648,-0.0004264964,0.012270475
1.6730769,-4.729744,5.3543887,6.694962,-0.003609569,0.01198917,0.004159228,-9.531593,1.9135199,-1.2342407,-0.0003787127,-0.0032670295,-0.005723195,-9.391271,-2.5672104,-1.377089,0.0012519426,-0.0041238684,-0.003990173,5.6211953,4.1773305,6.8607554,0.00980516,0.00247701,0.009724984
1.6923077,-4.730413,5.3559813,6.716202,-0.005724839,0.018560823,-0.0023044844,-9.544718,1.9217488,-1.2382286,0.0044958983,0.001621019,-0.0069749495,-9.359385,-2.5848875,-1.3999122,-0.0066223624,-0.000100361634,0.0059675374,5.6073594,4.192783,6.8525968,0.010101285,0.0013296285,0.009678913
1.7115384,-4.7219453,5.3615584,6.717156,0.00049256143,0.014007913,-0.002349091,-9.530417,1.9200245,-1.239238,0.00089588185,0.0023457473,-0.011693424,-9.369405,-2.584178,-1.3880736,-3.1504853e-05,-0.0049404474,0.0073680794,5.6263747,4.1894646,6.837297,0.010526294,0.0006479744,0.009662218
1.7307693,-4.7312145,5.3538313,6.705413,-0.000974867,0.018449638,-0.0044633755,-9.563129,1.8893106,-1.2214679,-0.00039250313,0.004842985,-0.0049002045,-9.384428,-2.5798929,-1.3879706,-0.0032225158,0.00613772,0.007409001,5.615479,4.1866374,6.8594556,0.008516624,0.0018141994,0.008444414
1.75,-4.717901,5.378813,6.7121797,-0.0031264052,0.014148496,-0.0030189161,-9.527679,1.902914,-1.2269709,0.002084927,-0.0014796356,-0.005782789,-9.363235,-2.5557497,-1.381894,-0.004078986,-0.005852519,0.0035960462,5.6278434,4.1655474,6.847668,0.009455248,-0.0020315545,0.0100761065
1.7692307,-4.7229815,5.367463,6.680397,0.00058229186,0.006869288,-0.0013112465,-9.528433,1.8942627,-1.2122748,-0.0036506108,-0.00044589146,-0.0061467593,-9.36451,-2.5552595,-1.3806486,-0.009915965,-0.0025417022,-0.0027502943,5.6379538,4.2045927,6.8422403,0.012032893,0.009406246,0.012736056
1.7884616,-4.7463927,5.37031,6.7169495,-0.0019904433,0.006613489,-0.005561913,-9.530625,1.9059533,-1.2157876,-0.002494184,0.0013056368,-0.0071480167,-9.36462,-2.5842752,-1.3855832,-0.0028111087,0.0012809039,-0.002945589,5.608251,4.1744795,6.8556366,0.007749617,0.003109907,0.014126194
1.8076923,-4.731943,5.34896,6.7088385,-0.0035298346,0.015241753,0.0014564365,-9.555642,1.9157989,-1.2019912,0.00050390634,-0.005705381,-0.010569929,-9.352694,-2.5793757,-1.3729547,-0.0017339978,-0.0028435893,-0.0012249271,5.610811,4.2105846,6.858172,0.008272761,0.00068091747,0.010413447
1.8269231,-4.7331166,5.3900523,6.699334,0.010440003,0.007531828,0.003223909,-9.54298,1.9100161,-1.2140843,0.000821651,-0.0029249021,-0.0032926302,-9.348652,-2.5757518,-1.3643473,-0.008506542,-0.0021238674,-0.0031746193,5.639002,4.2002516,6.851091,0.007234228,0.0024098596,0.019332187
1.8461539,-4.7428317,5.394111,6.730271,-0.0039009273,0.012092734,-0.0058133937,-9.51669,1.9141454,-1.2321525,-0.0018433945,-0.0030528423,-0.012823826,-9.377792,-2.5786738,-1.4112993,-0.0056788377,0.0034462027,0.002350214,5.6448574,4.178819,6.8626895,0.010280866,0.0048148083,0.0044925343
1.8653846,-4.719178,5.3763657,6.707144,0.0024092183,0.014005064,-0.0022020452,-9.537518,1.8960005,-1.2031891,-0.0014063256,-0.0035326378,-0.0019359727,-9.358264,-2.5790505,-1.3827704,-0.0074185543,-0.0012444884,0.00298134,5.618957,4.198981,6.8752785,0.008041881,0.00032663342,0.0126374895
1.8846154,-4.723693,5.358565,6.713788,0.0026849157,0.012425822,-0.003707627,-9.558142,1.9265448,-1.2198149,-0.000583623,0.002971488,-0.0061140433,-9.367219,-2.5493987,-1.3669133,0.0012135288,-0.00088887726,-0.00086857524,5.6297264,4.1986895,6.862992,0.01417465,-0.008616495,0.014801002
1.9038461,-4.7332754,5.3835073,6.710817,0.001234427,0.01057333,-0.0047779647,-9.531726,1.8954773,-1.2349715,-0.0040333606,-0.0022511645,-0.009193114,-9.362699,-2.5489583,-1.3822285,0.0003362281,-0.006598086,0.003285741,5.6243243,4.2051854,6.8760395,0.013277179,-0.0003973537,0.015623465
1.9230769,-4.728812,5.3677826,6.708168,-0.0026940086,0.01733161,-0.0002552148,-9.532383,1.9081646,-1.2595768,-0.0015162567,0.0009111448,-0.0060745655,-9.373441,-2.5890968,-1.3712257,-0.0012654274,-0.0028008714,0.0019377532,5.6202354,4.193772,6.8605084,0.014085956,-0.0024925843,0.008265807
1.9423077,-4.7274384,5.3791184,6.7126193,-0.001422494,0.009373092,-0.0024528522,-9.549719,1.8989497,-1.2215075,0.0041358187,-0.002514551,-0.0064272806,-9.385193,-2.5691984,-1.390397,-0.0047726915,-0.0005942398,0.0034371591,5.5987496,4.1910396,6.871778,0.01071322,0.0075541353,0.014659678
1.9615384,-4.727607,5.3671002,6.6959295,0.00575267,0.0095847985,-0.00077506393,-9.555811,1.9289858,-1.2332476,-0.0037105384,0.007972648,-0.014354171,-9.366002,-2.5712042,-1.3713092,-0.0037728501,-0.0015701429,0.00067441486,5.6378093,4.196516,6.8610773,0.011448181,0.004666266,0.017226309
1.9807693,-4.72636,5.362827,6.72681,-0.0036895322,0.013211707,-0.00010147947,-9.535604,1.8969085,-1.2401482,-0.0053105284,0.0045160046,-0.0009407484,-9.358038,-2.5684278,-1.373002,-0.0045815175,0.0023987729,-0.0019117347,5.640318,4.1714387,6.843621,0.0047202543,-0.0012259663,0.017223671
2.0,-4.7220097,5.3831306,6.7193236,0.0004339933,0.010868805,0.00248125,-9.53392,1.8983682,-1.2402955,-0.0009287297,0.0016874365,-0.0027634716,-9.368833,-2.5509217,-1.3779641,0.00048666884,-0.0017289135,0.005207272,5.6275697,4.1932845,6.8586273,0.008591872,0.006131359,0.0067679025
2.0192308,-4.725296,5.3603024,6.706851,-0.0034167413,0.01432959,-0.0004928762,-9.529745,1.9268838,-1.259619,0.00037497058,-0.0055351495,-0.011164793,-9.3387985,-2.5703483,-1.3833071,-0.0007600664,-0.004212524,0.001432496,5.6252394,4.201464,6.856571,0.00965294,0.0041247555,0.017011838
2.0384614,-4.724863,5.385692,6.690843,-0.0033445563,0.014556501,0.0015057933,-9.530522,1.9103363,-1.2338074,-0.005171683,-0.0027325966,-0.01381512,-9.372861,-2.572567,-1.3759998,0.0012821514,0.0019945847,0.0096081775,5.6253567,4.1930256,6.85667,0.0076139374,0.0030421473,0.008430418
2.0576923,-4.7242336,5.375224,6.7064476,-0.0028973618,0.010274673,-0.003801447,-9.531027,1.9265777,-1.2217822,-0.00794882,0.001666739,-0.009215969,-9.377809,-2.5759547,-1.3869208,-0.007801622,-0.0044846344,-0.00078226445,5.6071286,4.1772804,6.884727,0.008690405,-0.0015768914,0.005454489
2.0769231,-4.7253103,5.3659296,6.7125382,0.0040030126,0.010149491,0.0023478896,-9.537563,1.9067659,-1.1950707,-0.00082055974,-0.0020648623,-0.0018490463,-9.349302,-2.5945399,-1.3834188,-0.0056429426,0.0002753567,0.0015627935,5.6172614,4.1903973,6.83841,0.010055932,-0.006267762,0.018742705
2.0961537,-4.726126,5.3739877,6.717202,0.0040992275,0.008270289,-0.0016159792,-9.549049,1.9203116,-1.2216008,-0.008807006,0.003609502,-0.0034674406,-9.363374,-2.6098163,-1.347993,-0.0028411336,3.2322958e-05,0.0006794701,5.6180344,4.171282,6.8767657,0.012843808,0.004478628,0.014400037
2.1153846,-4.707182,5.359074,6.705814,0.0014614783,0.013291627,0.0027683582,-9.535086,1.9001398,-1.2349062,-0.0027993645,-0.0008872003,-0.0029703127,-9.347087,-2.5893621,-1.3966941,-0.005815025,-0.000367073,0.0051004393,5.6001067,4.197002,6.87413,0.007865365,0.0074404264,0.015873086
2.1346154,-4.7347183,5.370004,6.7112412,-0.0017578674,0.014261114,0.0009628519,-9.524219,1.9167951,-1.2193274,-0.0005386229,-0.0005779955,-0.009249941,-9.358887,-2.5712824,-1.3707331,0.0016289522,-0.0017791206,0.00045564186,5.6329155,4.211285,6.8710313,0.010851234,0.0043038987,0.011908908
2.1538463,-4.7188935,5.3645,6.710288,0.0012923968,0.006713725,-0.0036434254,-9.547106,1.9088174,-1.2299899,0.0030535974,0.00058684696,-0.003167581,-9.36415,-2.5745976,-1.372768,-0.011674192,0.0016271534,0.003961971,5.624891,4.2233586,6.8448358,0.006935049,0.012791745,0.01457923
2.1730769,-4.735319,5.365565,6.7254148,-0.004164182,0.010734187,0.0023063798,-9.542857,1.8977547,-1.2234173,-0.0068537937,-0.007401642,-0.0018325829,-9.374757,-2.5653508,-1.3777258,-0.0016482631,0.0011106742,0.008550842,5.6270423,4.181902,6.854895,0.013966163,-2.9619358e-05,0.014438013
2.1923077,-4.72883,5.371296,6.7266216,0.0059652133,0.013703067,0.008054806,-9.538289,1.9124849,-1.2342198,-0.0011323354,-0.0053438586,-0.0090408055,-9.349969,-2.5785854,-1.3793739,-0.0046706945,-0.0051100347,0.009326718,5.6462865,4.199618,6.8637676,0.014807482,0.001511306,0.01138788
2.2115386,-4.715303,5.3657675,6.702502,0.0020808424,0.011281285,0.0066697607,-9.517558,1.926564,-1.2279766,-0.0031322332,-0.0036969145,-0.0050372994,-9.337191,-2.553215,-1.3779787,-0.0021764617,-0.0009919598,0.004041056,5.636196,4.1960707,6.861176,0.0068191215,0.0025498492,0.01447806
2.2307692,-4.7318,5.3563647,6.7191906,-0.0024746268,0.015162727,0.0031603805,-9.556003,1.9113877,-1.233363,-4.1126663e-05,-0.0019099935,-0.007308737,-9.35035,-2.5589435,-1.3715075,-0.0051286947,-0.0018893097,0.0031899503,5.652604,4.1920834,6.8732824,0.010559057,0.0014415077,0.013787614
2.25,-4.721959,5.3565116,6.7136574,0.0013949034,0.018972762,0.002213538,-9.5472355,1.9048144,-1.231484,-0.0013194861,0.001220819,-0.0017741428,-9.359865,-2.577005,-1.3752269,-0.0045872163,0.002400095,-0.0015350827,5.6353703,4.184278,6.855438,0.011561753,0.0010983157,0.0072867023
2.2692308,-4.7192287,5.375388,6.712303,0.001260953,0.0143222585,0.00027694786,-9.551276,1.911918,-1.2203059,-0.0058750887,0.0015285424,-0.0074897353,-9.360235,-2.5806057,-1.3742895,-0.0034783043,-0.00092255714,0.0016875105,5.6164594,4.1974316,6.8386235,0.007953954,0.004055475,0.011007083
2.2884614,-4.732604,5.366723,6.723585,0.0017839329,0.020123094,-0.00011674431,-9.548026,1.916202,-1.2430096,-0.0015940358,0.004046414,-0.008036836,-9.359846,-2.5689614,-1.3522451,-0.0025898993,0.0030089952,0.001706013,5.6410346,4.1948447,6.846609,0.006027606,-0.0031989655,0.012612358
2.3076923,-4.730012,5.3623414,6.69816,-0.003076353,0.011335999,-0.0006788009,-9.557648,1.9019097,-1.223066,-0.004177426,-0.0006284911,-0.006093334,-9.375574,-2.568273,-1.3526121,-0.00544604,-0.0011019049,0.0018827389,5.62374,4.1832867,6.84922,0.006410827,0.002419881,0.015899822
2.3269231,-4.72951,5.3800855,6.7136335,-0.0062504574,0.009602377,0.0020130519,-9.544883,1.9117969,-1.2419722,0.0012699595,-0.0030983016,-0.0041568037,-9.350735,-2.561566,-1.3694187,0.0021207428,-0.004703122,0.0060646883,5.621079,4.1721854,6.876945,0.006393964,0.003618247,0.016531175
2.3461537,-4.709407,5.3838954,6.70674,-0.0018376735,0.0030797143,0.0001922393,-9.549093,1.9350797,-1.2446527,-0.0068761474,0.004819101,-0.00555254,-9.372392,-2.572616,-1.3622841,-0.0017095113,-0.0007783664,0.0031510356,5.6370068,4.1999483,6.8734164,0.01449938,0.005167838,0.012917934
2.3653846,-4.7555556,5.3706617,6.716886,0.0061780885,0.0066044056,0.005254753,-9.557522,1.9001548,-1.2155257,-0.005745374,0.0019267966,-0.009428181,-9.362261,-2.5695293,-1.385623,0.0004813673,-0.0014411526,0.006133214,5.6411977,4.1865587,6.864412,0.01028455,-0.0029764865,0.010761017
2.3846154,-4.7226367,5.3704524,6.713733,0.0012748318,0.010637548,-0.0018630053,-9.559248,1.9029217,-1.2337792,-0.004929071,-0.0043803607,-0.009193532,-9.351897,-2.5389254,-1.3780471,0.00035374396,0.001486845,0.007368941,5.6203203,4.2047486,6.8487406,0.007933478,0.0005449029,0.017866047
2.4038463,-4.7111344,5.368425,6.70889,0.0015822218,0.007640015,0.0040535275,-9.548306,1.9113542,-1.2174956,0.0044125444,-0.00094662356,-0.008795851,-9.3849535,-2.564211,-1.3808326,-0.004242643,-0.0015308105,0.000792677,5.5910296,4.203897,6.8578806,0.011634097,0.0071317963,0.011741862
2.4230769,-4.7344,5.362604,6.7230673,-0.00043613013,0.010129614,-0.001076003,-9.564225,1.9212706,-1.2419673,-0.003908262,0.00016183355,-0.0025047078,-9.366721,-2.5484815,-1.3765873,0.001386067,-0.0029369006,-0.00036466008,5.6174445,4.185499,6.844993,0.010083892,0.0026554037,0.0127454735
2.4423077,-4.7394166,5.3860216,6.7083473,0.0037049688,0.007421979,0.0002441806,-9.544014,1.8756067,-1.2237055,-0.0008570385,0.0017408581,-0.005157832,-9.360828,-2.5852551,-1.4021562,-0.000678554,-0.0006454094,0.00050546456,5.6274366,4.196288,6.8500385,0.01224999,-0.000918838,0.017967826
2.4615386,-4.7419257,5.3592143,6.7176843,0.005430919,0.011886912,0.008156453,-9.534163,1.9086101,-1.2140979,-0.0054400857,-0.0015352626,-0.006657973,-9.349909,-2.5879617,-1.3560863,-0.009232922,-0.01344432,0.0019013007,5.6297503,4.2013774,6.863235,0.013712661,0.0042349673,0.012630482
2.4807692,-4.728394,5.3577056,6.7199755,0.004227437,0.010089069,0.0037488837,-9.544218,1.8965211,-1.2148257,-0.0030423154,0.0016255908,-0.006112914,-9.374102,-2.5616689,-1.3809571,-0.0031841001,-0.0049614934,0.0050866385,5.6142225,4.2217274,6.8746476,0.011468028,0.003397582,0.009216167
2.5,-4.7476907,5.3532305,6.727643,0.0031132838,0.011933105,-0.0013213793,-9.53904,1.8991059,-1.2601751,-0.00011800198,0.0009702501,-0.007935681,-9.364557,-2.5685258,-1.3613411,-0.007001974,0.005012856,-0.0077944244,5.621247,4.187302,6.86244,0.008785287,-0.0018103244,0.008403392
2.5192308,-4.708769,5.3509793,6.696263,-0.0046145082,0.007051108,-0.002708802,-9.551751,1.9218032,-1.2160041,-0.006430306,0.0028467637,-0.0062288847,-9.368518,-2.5749145,-1.3855025,-0.0011767576,0.0003703707,0.006499052,5.6311727,4.16543,6.852235,0.011140911,0.0034405447,0.015479818
2.5384614,-4.705645,5.3731966,6.7254047,0.0023582205,0.0070090233,-6.567873e-05,-9.530995,1.9215105,-1.2403538,5.0040737e-05,0.0032655338,-0.0049398886,-9.370625,-2.5852854,-1.3873364,-0.0057100467,-0.000222655,0.004189146,5.6046677,4.191351,6.8410335,0.008991651,0.0031892278,0.014611017
2.5576923,-4.748838,5.368086,6.7224092,-0.003293533,0.0036696633,0.0014271493,-9.5466795,1.9244094,-1.2449028,-0.003203142,-0.0035119092,-0.009508077,-9.35108,-2.5727077,-1.390218,0.0008476653,-0.00092086336,0.005209042,5.627634,4.196339,6.892532,0.010834637,0.0022154585,0.012005071
2.5769231,-4.7360525,5.341566,6.693363,-0.0017628169,0.008663454,-0.0018385875,-9.534227,1.9253283,-1.2232168,-0.003135636,0.00044807527,-0.006505486,-9.355981,-2.5933843,-1.3767613,-0.0048330035,0.003860477,-0.0019176574,5.6019235,4.2024646,6.860387,0.013347129,0.00404419,0.012479428
2.5961537,-4.75661,5.353769,6.70208,-0.0013411208,0.011182806,0.0027422165,-9.546428,1.9042073,-1.2416719,-0.0024184852,-0.0016611057,-0.012083799,-9.36211,-2.5913045,-1.38939,-0.0051338,0.0026292899,0.004485159,5.6237164,4.181982,6.8696566,0.0147466995,0.0027863064,0.017636057
2.6153846,-4.745998,5.373498,6.707498,0.0050550764,0.010728921,0.0022167466,-9.537876,1.9259304,-1.2125137,-0.001994368,0.0018284748,-0.00457975,-9.358673,-2.5710156,-1.3804784,-0.004576449,0.0009910654,0.0056290748,5.6324077,4.197511,6.8595757,0.013714504,0.0012665996,0.01081459
2.6346154,-4.738185,5.368189,6.6877723,-0.0052609434,0.010954345,0.00040549436,-9.543015,1.8960242,-1.228492,-0.0042273393,0.0024251782,-0.008007218,-9.366345,-2.5754218,-1.4077483,-0.0015990139,-0.0030397323,0.007128839,5.6305604,4.210104,6.859758,0.005595091,0.0012825605,0.016082445
2.6538463,-4.731641,5.351128,6.7194104,-0.0020210752,0.0067093843,0.0029765465,-9.547007,1.9034499,-1.2387218,-0.001142489,-0.00524741,-0.0058091334,-9.370127,-2.5687354,-1.3804982,-0.008983244,-0.0012687596,0.00013483173,5.6366506,4.2006307,6.844247,0.016043553,0.0015717904,0.011748079
2.6730769,-4.7418694,5.377235,6.7159376,0.0031141015,0.0056237956,-0.0018086655,-9.556702,1.9002551,-1.2147328,-0.0057670604,-0.0003997916,-0.0009816083,-9.360811,-2.58893,-1.381606,-0.002371455,-0.004887218,0.0034599472,5.6195626,4.195637,6.8384914,0.001443168,0.00051748514,0.013634076
2.6923077,-4.7177024,5.3661933,6.703366,-0.0056383386,0.01196652,0.0028170922,-9.53916,1.9079685,-1.2204901,-0.00078968593,-0.00072449073,-0.009549898,-9.381559,-2.5688906,-1.3640082,-0.008285857,0.00086480274,0.0034575756,5.615521,4.190521,6.8642735,0.015956635,-0.00037250927,0.0076407054
2.7115386,-4.733031,5.3445563,6.7170887,0.00043464795,0.011868837,0.0023440022,-9.55017,1.9336594,-1.2183837,-0.0040618945,0.002245911,-0.005431157,-9.361885,-2.5698748,-1.3903705,-0.0076787965,0.00037913595,-0.00066196226,5.6397715,4.195618,6.848156,0.008809561,0.0019695705,0.009561757
2.7307692,-4.7542186,5.363092,6.7337766,0.0038561583,0.0066801226,-0.0020982514,-9.538874,1.924848,-1.2144784,-0.004596257,0.0018050676,-0.008647676,-9.364738,-2.5534046,-1.368279,0.00053579937,0.0083010765,0.001826359,5.6179996,4.1909595,6.8579946,0.010185807,0.0016293006,0.02065356
2.75,-4.731772,5.374895,6.7235885,0.0036242441,0.014003112,0.002630799,-9.501108,1.9224378,-1.2300252,-8.4923035e-05,-0.0065179425,-0.008222432,-9.371186,-2.5704575,-1.4057537,-0.0013956538,0.00012181992,-0.00032800043,5.632025,4.200611,6.849061,0.008093692,0.008617624,0.004754343
2.7692308,-4.7374096,5.3648243,6.7210965,-0.004584604,0.015020791,0.003737506,-9.528148,1.8868433,-1.2536919,0.003947155,-0.0032574113,-0.004219047,-9.34906,-2.5625064,-1.3838812,-0.0021226928,-0.00458421,-0.00017409518,5.6316934,4.1979747,6.8478312,0.0035001414,0.0034056786,0.021031555
2.7884614,-4.719254,5.384319,6.72645,-0.0014495207,0.011659819,0.00053325586,-9.537206,1.9057949,-1.2284303,-0.0016520303,0.006214403,-0.0034088495,-9.37547,-2.5751126,-1.3923533,-0.0019257494,0.00095777155,0.005951039,5.6011224,4.196599,6.847553,0.01545341,0.00206388,0.009200076
2.8076923,-4.7228117,5.3553014,6.7249527,0.003272567,0.011005802,0.0026682178,-9.53455,1.9000401,-1.2411705,-0.0037389738,0.0015949697,-0.010183014,-9.358152,-2.5805497,-1.3656993,-0.0055686715,-0.0041706422,1.9526775e-05,5.6398273,4.177361,6.8320003,0.009228868,0.0019646164,0.018927654
2.8269231,-4.7384152,5.3592906,6.697028,-0.0023440723,0.008831624,0.0018780179,-9.53032,1.9026897,-1.2395082,0.00020305028,0.0024870944,-0.011493229,-9.379158,-2.5766978,-1.3563983,-0.005039238,-5.5141852e-05,0.0011666175,5.5956125,4.1812096,6.835606,0.0061425483,-0.0044539785,0.016065972
2.8461537,-4.7462687,5.365896,6.725758,-0.008121807,0.0064897146,0.003791845,-9.559266,1.9055207,-1.2269791,-0.00055955927,-0.0025489745,-0.009649028,-9.368802,-2.6002462,-1.3686649,-0.005801343,-0.0037303711,0.0010482811,5.6324663,4.173288,6.8443623,0.010409166,0.0013887897,0.010102776
2.8653846,-4.7289543,5.3669696,6.7108903,0.007900582,0.0110888565,0.002084613,-9.541186,1.9044702,-1.2326415,-0.0018448548,0.0023765555,-0.002245819,-9.367514,-2.566054,-1.3738086,-0.0019030804,0.0019830796,0.0047087804,5.654494,4.181978,6.882593,0.014363728,-0.0035697087,0.014490897
2.8846154,-4.7400055,5.373013,6.716902,-0.0005537023,0.013801474,-0.004680547,-9.534635,1.8956805,-1.1996846,-0.00055311556,0.001906522,-0.0066510057,-9.373333,-2.5958123,-1.3684715,-0.01220766,0.000793293,0.015109513,5.630307,4.186486,6.8670073,0.01147243,-0.0008665219,0.0142410165
2.9038463,-4.719676,5.381261,6.7134514,0.001973542,0.017770983,-0.001307345,-9.537041,1.9177625,-1.2429445,-0.0072988695,-0.00072835037,-0.0005035148,-9.347676,-2.5795066,-1.3525738,-0.0046314085,5.1061517e-05,0.0028387583,5.6354814,4.1760592,6.8763385,0.0026117612,0.006628409,0.012770663
2.9230769,-4.7368317,5.3602486,6.7198195,-0.0005358433,0.010334714,0.00047450894,-9.5393715,1.9106052,-1.2306687,-0.004420417,0.0027301323,-0.006240459,-9.351511,-2.5624933,-1.3803813,-0.0010693633,-0.002146162,0.0015029204,5.6186304,4.1900687,6.860056,0.010636061,0.0040067565,0.0058184797
2.9423077,-4.722584,5.3659177,6.7051606,0.0005189578,0.01049736,0.0008639487,-9.537483,1.91595,-1.2399609,-0.0040567257,0.0032317745,-0.005163151,-9.375311,-2.5713422,-1.3684288,-0.001313683,-0.00435553,0.0042524114,5.6295238,4.1853657,6.863804,0.002960149,0.0023517055,0.014562401
2.9615386,-4.7432866,5.356549,6.7007294,0.0027352932,0.013356173,8.281751e-05,-9.540275,1.8824315,-1.2445397,-0.003003947,-0.0020888492,-0.0052898866,-9.364035,-2.5793936,-1.3790933,-0.009854115,0.0016213238,-8.30612e-05,5.6050897,4.1681476,6.849292,0.011851364,-0.002196697,0.010754812
2.9807692,-4.715262,5.3510303,6.717524,-0.0044392105,0.010967085,0.003141636,-9.544387,1.9174424,-1.2453331,0.00086013327,-0.001575411,-0.0063559255,-9.334606,-2.5889382,-1.3917018,-0.00487255,0.00049908727,0.006601427,5.624931,4.187992,6.83961,0.0050640674,0.007194099,0.01168117
3.0,-4.7090716,5.3501654,6.7029986,0.00064772327,0.007881758,0.0028339543,-9.535279,1.9186567,-1.2211665,0.0040350705,-0.0021840467,-0.008655433,-9.3552,-2.5844662,-1.4236963,-0.0052706683,0.0026683088,0.0035847984,5.6127996,4.189114,6.856003,0.010159365,0.0024425732,0.013018317
3.0192308,-4.739118,5.3691773,6.7150407,-0.0031154056,0.009065767,-0.0013337221,-9.545605,1.9223342,-1.2356247,-0.003984076,0.0028655846,-0.0068320967,-9.366877,-2.5522406,-1.3799481,-0.0022604228,-0.0010446182,0.0008783341,5.6279693,4.1826205,6.840521,0.010130247,-3.223428e-05,0.010844702
3.0384614,-4.73231,5.37226,6.6929927,-0.00091167114,0.014288996,0.0013483961,-9.546717,1.8965689,-1.2342075,-0.0033141994,0.0008501299,-0.01129163,-9.349703,-2.5594702,-1.3847069,-0.0060050716,0.0030588675,0.009499003,5.599392,4.183389,6.8492928,0.007916191,0.008230849,0.0105675785
3.0576923,-4.7230835,5.3770022,6.7264237,0.0014878045,0.012845489,-0.0021079597,-9.541522,1.8923744,-1.2316161,-0.0027662462,-0.0015018323,-4.806963e-05,-9.383729,-2.580365,-1.3706384,-0.0057448805,0.0025130645,0.0012558486,5.6283956,4.184873,6.8442154,0.018751016,0.000102237755,0.014803607
3.0769231,-4.737094,5.3554993,6.7100563,-0.00664158,0.009579044,0.0016058568,-9.555841,1.9308573,-1.2035937,-0.0015675264,-0.0018469272,-0.01019151,-9.368448,-2.5763946,-1.3559002,-0.00857251,-0.0029568337,0.00349038,5.609062,4.188685,6.8723006,0.00873027,-0.00056804117,0.017548518
3.0961537,-4.732474,5.375335,6.696641,0.00094152754,0.010280662,-0.00045292272,-9.5567665,1.9006041,-1.2137421,-0.0045283637,0.000834537,-0.0023011623,-9.352588,-2.5848985,-1.3766097,0.0012817375,-0.0028330563,-0.00108788,5.611811,4.2059155,6.8371243,0.014653055,0.0013863797,0.013603795
3.1153846,-4.7405987,5.342426,6.711097,0.00069104857,0.00673401,0.0012550479,-9.529063,1.9015328,-1.228762,-0.0061409483,-0.0028596257,-0.0027672064,-9.354976,-2.5552425,-1.3780233,0.0005390739,-0.0012586185,-0.003833929,5.6296906,4.201821,6.860832,0.009845456,0.0022866311,0.012670843
3.1346154,-4.733193,5.372923,6.716727,-0.0029915704,0.014305564,0.0037034603,-9.529814,1.8907079,-1.2048523,0.001377619,0.0014886333,-0.008889617,-9.353471,-2.5795124,-1.376696,-0.0047297473,0.00096470874,0.007399387,5.6273956,4.171357,6.85555,0.0081044,0.0017409542,0.010466454
3.1538463,-4.7104,5.3770113,6.7206054,-0.0024667662,0.013055066,5.9771988e-05,-9.537547,1.8980285,-1.205048,0.000521903,0.00451312,-0.0062070545,-9.379218,-2.5935516,-1.3838974,-0.010229948,-0.0019106881,0.0029687954,5.6314816,4.1918197,6.8578844,0.015009333,0.002939425,0.011231847
3.1730769,-4.7479863,5.372243,6.7235126,-0.002786167,0.011822366,0.005556295,-9.535406,1.9103962,-1.245369,-0.010651674,-0.0053468067,-0.011374635,-9.370686,-2.5708075,-1.3616115,-0.00026645378,0.0020248499,0.006072239,5.6061387,4.190806,6.8620796,0.011572632,0.0020419417,0.014592124
3.1923077,-4.7481766,5.3651943,6.7016068,-0.005352451,0.00892337,-0.0029350864,-9.558054,1.8996546,-1.2268132,-0.0036003098,-1.683239e-05,-0.007902068,-9.362174,-2.5705764,-1.3731792,-0.003988708,0.0030987943,0.0040676394,5.608724,4.184879,6.8606224,0.013159966,0.008020073,0.013660855
3.2115386,-4.7236977,5.3390737,6.701074,-0.00026335995,0.01397323,0.002160865,-9.5486555,1.9146868,-1.2392685,0.00023135853,-0.0010946776,-0.00029717188,-9.370267,-2.5575473,-1.3750584,-0.004166905,0.0011476484,-0.003355734,5.6427994,4.1712365,6.8487735,0.0066462867,0.00011240873,0.014439104
3.2307692,-4.7301536,5.3842554,6.7079597,-0.004740336,0.014683187,-0.00010542193,-9.508075,1.9023901,-1.233291,-0.0015219874,-0.0018615759,-0.008567555,-9.362051,-2.5625434,-1.3764653,-0.0059387567,0.00068997045,0.00284169,5.6283636,4.1870885,6.848033,0.01737607,-0.0007975428,0.016925309
